align_len	b1	b2	bw1	bw2	ch_match	e1	e2	ew1	ew2	gid1	gid2	id1	id2	len1	len2	matches	matches_percent	s1	s2	score	seq1	seq2	tok1	tok2	uid1	uid2	w_match	series_b1	series_b2
362	1168	597	231	128	275	1518	956	299	199	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2639	Shia000204Vols-ara1.ms372	1521	1437	343	94.7513812154696	احتج المرتضى رضي الله عنه بقو----له تعالى واللائي يئسن من المحيض من نسائكم إن ارتبتم فعدتهن ثلاثة أشهر واللائي لم يحضن قال وهذا صريح في أن الآيسات من المحيض واللائي لم يبلغن عدتهن الأ----شهر على كل حال ثم أورد على نفسه بأن في الآية شرطا وهو قوله تعالى إن ارتبتم وهو منتف عنهما وأجاب ----بأن الشرط لا ينفع أصحابنا لأنه غير مطابق لما يشترطونه وإنما يكون نافعا لهم	احتج المرتضى رضي الله عنه بقول الله تعالى واللائي يئسن من المحيض من نسائكم إن ارتبتم فعدتهن ثلاثة أشهر واللائي لم يحضن قال وهذا صريح في أن الآيسات من المحيض واللائي لم يحض-ن عدتهن ثلاثة أشهر على كل حال ثم أورد على نفسه -أن في الآية شرطا وهو قوله تعالى إن ارتبتم وهو منتف عنه-ا وأجاب عنه بأن الشرط لا ينفع أصحابنا لأنه غير مطابق لما يشترطونه وإنما يكون نافعا لهم	650.5	2639	372	300	300	8315729482355496102	6877300463983978270	62	Shia000163Vols-ara1	Shia000204Vols-ara1
719	1	959	0	200	312	673	1437	134	300	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2640	Shia000204Vols-ara1.ms372	1523	1437	395	54.93741307371349	قال تعالى إن كان مثلهن تحيض في الآيسات وفي اللائي لم يبلغن المحيض إذا كان مثلهن تحيض وإذا لم يقل تعالى ذلك بل قال إن ارتبتم وهو غير الشرط الذي شرطه------- أصحابنا فلا منفعة لهم به و-----لا يخلو قوله تعالى إن ارتبتم من أن يراد به ما قاله جمهور المفسرين وأهل العلم بالتأويل من أنه تعالى أراد به إن كنتم مرتابين في عدة هؤلاء النساء -غير عالمين بمبلغها ووجه المصير إلى هذا التأويل ما روي في سبب نزول هذه الآية أن أبي بن كعب قال يا رسول الله إن عددا من عدد النساء لم يذكر في الكتاب الصغار والكبار وأولات الأحمال فأنزل الله تعالى واللائي يئسن من المحيض إلى قوله وأولات الأحمال أجلهن أن يضعن حملهن فكان هذا دالا على أن المراد بالارتياب ما ذكرناه لا---------------------------------- الارتياب بأنها آيسة أو غير آيسة لأنه تعالى	قال تعالى إن كان مثلهن يحيض من الآيسات ومن اللائي لم يبلغن الح-يض إذا كان مثلهن يحيض وإذا لم يقل تعالى ذلك بل قال إن ارتبتم وهو غير الشرط الذي شرطه ذكره خ أصحابنا فلا منفعة لهم فيه قال ولا يخلو قوله------ إن ارتبتم من أن يراد به ما قاله جمهور المفسرين وأهل العلم بالتأويل من أنه تعالى أراد به إن كنتم مرتابين في عدة هؤلاء النساء وغير عالمين بمبلغها وقد رووا ما يقوي ذلك من أن----------- سبب نزول هذه الآية------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- ما ذكرناه من فقد العلم ثم قال ولا يجوز أن يكون الارتياب بأنها آيسة أو غير آيسة لأنه تعالى	707.5	2640	372	300	300	6784330861978843461	6877300463983978270	72	Shia000163Vols-ara1	Shia000204Vols-ara1
675	673	1	134	0	121	1264	281	250	54	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2640	Shia000204Vols-ara1.ms373	1523	1554	157	23.25925925925926	قد قطع في الآية على الي-أس من المحيض -------------------------------------------والمشكوك في حالها والمرتاب في أنها تحيض أو لا تحيض لا تكون آيسة ويدل أيضا على أن المراد الارتياب في العدة ومبلغها قوله إن ارتبتم فإن المرجع في وقوع الحيض منها أو ارتفاعه إليها وهي المصدقة على ما تخبر به فيه ومعرفة الرجال به مبنية على إخبار النساء فإذا أخبرت بأن حيضها قد ارتفع قطع عليه ولا معنى للارتياب مع ذلك حيث إن المرجع فيه إليهن فلو كانت الريبة في الآية منصرفة إلى اليأس من المحيض لكان حقه أن يقول إن ارتبن لأن المرجع إليهن فيه فلما قال إن ارتبتم علم أنه يريد الارتياب في العدة وأجيب بأن الر-----------------يب-----------------------ة المشترطة عائدة إلى اليأس من المحيض وعدم المحيض والقطع	قد قطع في الآية على اليائس من المحيض بقوله سبحانه وتعالى واللائي يئسن من المحيض والمشكوك في حالها والمرتاب في أنها تحيض أو لا تحيض لا تكون آيسة وأطال قدس سره الكلام في--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- ذلك----------------------------------------------------------------------------------------------------------------------------------------------------------------------------- وأجيب عنه بمنع كون المراد بالريبة المعنى الذي ذكره إذ من المحت-مل عودها إلى اليأس من المحيض وعدم ال-حيض وإنما -	218.5	2640	373	300	300	6784330861978843461	-5636814153990241661	26	Shia000163Vols-ara1	Shia000204Vols-ara1
345	284	275	56	53	161	582	532	109	99	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2641	Shia000204Vols-ara1.ms373	1640	1554	197	57.10144927536231	وإنما أتى بالضمير مذكرا لكون الخطاب مع الرجال ل------------قوله تعالى واللائي يئسن من المحيض من نسائكم ولأن النساء يرجعن في تعرف- أحكامهن إلى رجالهن أو إلى العلماء فكان الخطاب لهم لا للنساء لأنهن يأخذن الحكم مسلما والحق أن الآية محتملة للأمرين و------------------------------الاستناد إليها في الحكم غير بين وإن كانت الدلالة على مذهب---- المرتضى	وإنما أتى بالضمير مذكرا لكون الخطاب مع الرجال كما يدل عليه قوله----------------------------- من نسائكم ولأن النساء يرجعن في معرفة أحكامهن إلى رجالهن أو إلى العلماء فكان الخطاب لهم لا للنساء------------------------ والحق أن الآية محتملة للأمرين ومع احتمالها للمعنى الأخير سقط الاستدلال بها----------------------------------- على ما ادعاه المرتضى	312.5	2641	373	300	300	-7761732348142081870	-5636814153990241661	32	Shia000163Vols-ara1	Shia000204Vols-ara1
1274	342	112	64	23	509	1503	993	300	201	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2643	Shia000204Vols-ara1.ms368	1503	1479	644	50.54945054945055	أصلا تعتد بالأشهر ومع م----ضي ثلاثة أطهار------------------------------------------------------------------------------ قبل مضي ثلاثة أشهر خالية من الحيض تعتد بالأطهار أما لو فرض رؤيتها في الثلاثة أشهر حيضا ولو مرة واحدة لم تعتد بالأ---------شهر بل بالأطهار إن تكرر لها ذلك بأن كانت تحيض في كل ثلاثة أشهر مرة ولو فرض أن حيضها إنما يكون فيما زاد على ثلاثة أشهر ولو ساعة وطلقت في أول الطهر فمضت الثلاثة من غير أن ترى الدم فيها اعتدت بالأشهر وإلى هذا أشار في الرواية بقوله إن مرت ثلاثة أش------------------هر بيض ليس فيها دم بانت منه وقوله وإن مرت بها ثلاث حيض ليس بين الحيضتين ثلاثة أشهر بانت بالحيض قال ابن أبي عمير قال جميل تفسير ذلك يعني ما ورد في خبر زرارة إن مرت بها ثلاثة أشهر إلا يوما فحاضت ثم مر بها ثلاثة أشهر إلا يوما فحاضت فهذه تعتد بالحيض على هذا الوجه ولا تعتد بالشهور وإن مرت بها ثلاثة أشهر بيض لم تحض فيها فقد بانت ويشكل على هذا ما لو كانت عادتها أن تحيض في كل أربعة أشهر مثلا مرة فإنه على تقدير طلاقها في أول الطهر أو ما قاربه بحيث يبقى لها منه ثلاثة أشهر بعد الطلاق تنقضي عدتها بالأشهر كما تقرر لكن لو فرض طلاقها في وقت لا يبقى من الطهر ثلاثة أشهر تامة كان اللازم من ذلك اعتدادها بالأقراء فربما صارت عدتها سنة وأكثر على تقدير وقوع الطلاق في وقت لا يتم---- بعده ثلاثة أشهر بيضا والاجتزاء بالثلاثة على تقدير سلامتها فتختلف العدة باختلاف وقت الطلاق الواقع بمجرد	-ولا تعتد بالشهور فإن مرت بها ثلاثة أشهر بيض لم تحض فيها فقد بانت ويستفاد من هذه الرواية أنه متى مرت بها ثلاثة أشهر بيض قبل --الثلاث -----------------حيض تعتد بها ومتى مرت بها ثلاث حيض------------------------------------ لم تخلل بينها ثلاثة أشهر بيض اعتدت بها فلو -------------------------------------------------فرض أن حيضها إنما يكون فيما زاد على ثلاثة أشهر ولو ساعة وطلقت في أول الطهر فمضت الثلاثة من غير أن ترى الدم فيها اعتدت بالأشهر ولو فرض كونها معتادة للحيض في آخر كل ثلاثة بحيث لم يسلم ثلاثة أشهر بيض لم تعتد بالأشه-----------------------------------------------------------------------------------------ر قال في المسالك------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ ويشكل على هذا ما لو كانت عادتها أن تحيض في كل أربعة أشهر مثلا مرة فإنه على تقدير طلاقها في أول الطهر أو ما قاربه بحيث يبقى لها منه ثلاثة أشهر بعد الطلاق تنقضي عدتها بالأشهر كما تقرر لكن لو فرض طلاقها في وقت لا يبقى من الطهر ثلاثة أشهر تامة كان اللازم من ذلك اعتدادها بالأقراء فربما صارت عدتها سنة وأكثر على تقدير وقوع الطلاق في وقت لا يتم إلا بعده ثلاثة أشهر بيض- والاجتزاء بالثلاثة على تقدير سلامتها فتختلف العدة باختلاف وقت الطلاق الواقع بمجرد	1119.5	2643	368	300	300	-8238329980753100556	2417862287071583437	117	Shia000163Vols-ara1	Shia000204Vols-ara1
310	704	513	143	105	227	1009	811	206	167	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2644	Shia000204Vols-ara1.ms367	1501	1472	288	92.90322580645162	محمد بن مسلم في الصحيح عن أحدهما عليهما السلام أنه قال في التي تحيض في كل ثلاثة أشهر مرة أو في ستة أو في سبعة----- والمستحاضة والتي لم تبلغ المحيض والتي تحيض مرة وترتفع مرة والتي لا تطمع في الولد والتي قد ارتفع حيضها وزعمت أنها لم تيأس والتي ترى الصفرة من حيض ليس بمستقيم فذكر أن عدة هؤلاء كلهن ثلاثة أشهر وهي	محمد بن مسلم---------- عن أحدهما عليهما السلام أنه قال في التي تحيض في كل ثلاثة أشهر مرة أو في ستة أو في سبعة أشهر والمستحاضة ال-تي لم تبلغ ال-حيض والتي تحيض مرة ويرتفع مرة والتي لا تطمع في الولد والتي قد ارتفع حيضها وزعمت أنها لم تيأس والتي ترى الصفرة من حيض ليس بمستقيم فذكر أن عدة هؤلاء كلهن ثلاثة أشهر وعن	550.5	2644	367	300	300	639817406189586629	-8079558818231727569	56	Shia000163Vols-ara1	Shia000204Vols-ara1
477	1	993	0	201	372	478	1464	97	297	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2644	Shia000204Vols-ara1.ms368	1501	1479	467	97.9035639412998	الاختيار مع كون المرأة من ذوات العادة المستقرة في الحيض ويقوى الاشكال لو كانت لا ترى الدم إلا في كل سنة أو أزيد مرة فإن عدتها بالأشهر على المعروف في النص والفتوى ومع هذا فيلزم مما ذكروه هنا من القاعدة أنه لو طلقها في وقت لا يسلم بعد الطلاق لها ثلاثة أشهر طهرا أن تعتد بالأقراء وإن طال زمانها وهذا بعيد ومناف لما قالوه من أن أطول عدة لفرض عدة المسترابة وهي سنة أو تزيد ثلاثة أشهر كما سيأتي ولو قيل بالاكتفاء بثلاثة أشهر إما مطلقا أو بيضا هنا كما لو خلت من الحيض ابتداء كان حسنا	الاختيار مع كون المرأة من ذوات العادة المستقرة في الحيض ويقوى الاشكال لو كانت لا ترى الدم إلا في كل سنة أو أزيد مرة فإن عدتها بالأشهر على المعروف في النص والفتوى ومع هذا فيلزم مما ذكروه هنا من القاعدة أنه لو طلقها في وقت لا يسلم بعد الطلاق---- ثلاثة أشهر طهر إ-ن تعتد بالأقراء وإن طال زمانها وهذا بعيد -مناف لما قالوه من أن أطول عدة تفرض عدة المسترابة وهي سنة أو تزيد ثلاثة أشهر كما سيأتي ولو قيل بالاكتفاء بثلاثة أشهر أما مطلقا أو بيضا هنا كما لو خلت من الحيض ابتداء كان حسنا	916.5	2644	368	300	300	639817406189586629	2417862287071583437	91	Shia000163Vols-ara1	Shia000204Vols-ara1
478	704	216	143	41	128	1138	483	231	94	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2644	Shia000204Vols-ara1.ms369	1501	1483	167	34.93723849372385	محمد بن مسلم في الصحيح عن أحدهما عليهما الس------لام أنه قال في التي تحيض في كل ثلاثة أشهر مرة------------------------------ أو في ستة أو في سبعة والمستحاضة والتي لم تبلغ المحيض والتي تحيض مرة وترتفع مرة والتي لا تطمع في الولد والتي قد ارتفع حيضها وزعمت أنها لم تيأس والتي ترى الصفرة من حيض ليس بمستقيم فذكر أن عدة هؤلاء كلهن ثلاثة أشهر وهي تؤيد ما ذكرناه------ أما لو رأت في الثالث حيضا وتأخرت الثانية أو الثالثة صبرت تسعة أشهر لاحتمال الحمل ثم اعتدت بعد ذلك بثلاثة أشهر وهي --	محمد بن ---------------------------مسلم السابقة المتضمنة لأن من كانت تحيض في كل ثلاثة أشهر مرة تعتد بالأشهر لامكان حملها على أن المراد ممن--------------------------------------------- تحيض في كل -----------------------------------------------------------------------------------------------------------------------------------ثلاثة أشهر من كانت تحيض بعد كل ثلاث أما لو رأت في الثالث حيضة وتأخرت الثانية أو الثالثة صبرت تسعة أشهر لاحتمال الحمل ثم اعتدت-------- بثلاثة أشهر والذي	245.5	2644	369	300	300	639817406189586629	3082384488076377819	28	Shia000163Vols-ara1	Shia000204Vols-ara1
893	758	388	143	67	513	1545	1267	300	247	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2645	Shia000204Vols-ara1.ms370	1545	1550	653	73.1243001119821	والأصل في هذا القول رواية-- سورة بن كليب قال سئل أبو عبد الله عليه السلام عن رجل طلق امرأته تطليقة ------على طهر من غير جماع بشهود طلاق السنة وهي ممن تحيض فمضى ثلاثة أشهر فلم تحض إلا حيضة واحدة ثم ارتفعت حيضتها حتى مضت ثلاثة أشهر أخرى ولم تدر ما رفع حيضتها -قال إن كانت شابة مستقيمة الطمث فلم تطمث في ثلاثة أشهر إلا حيضة ثم ارتفع حيضها--------- فلا تدري ما رفعها فإنها تتربص تسعة أشهر من يوم طلقها ثم تعتد بعد ذلك -ثلاثة أشهر ثم تتزوج إن شاءت وهذه الرواية مع اشتهار العمل بمضمونها مخالفة للأصل في اعتبار الحمل ب--------------------------------------------------تسعة --أشهر من حين الطلاق فإنه لا يطابق شيئا من الأقوال المتقدمة في أقصى الحمل لأن مدته معتبرة من آخر وطء يقع بها لا من حين الطلاق فلو فرض أنه كان معتزلا لها أزيد من ثلاثة أشهر تجاوزت مدته أقصى الحمل على جميع الأقوال وقد يكون أزيد من شهر فيخالف القولين بالتسعة والعشرة----------------------------------- وأيضا فاعتدادها بثلاثة أشهر	والأصل فيه ما رواه الشيخ عن سورة بن كليب قال سئل أبو عبد الله عليه السلام عن رجل طلق امرأته تعليقة واحدة على طهر من غير جماع بشهود طلاق السنة وهي ممن تحيض فمضى ثلاثة أشهر فلم تحض إلا حيضة واحدة ثم ارتفعت حيضتها حتى مضت ثلاثة أشهر أخرى ولم تدر ما رفع حيضتها فقال إن كانت شابة مستقيمة الطمث فلم تطمث في ثلاثة أشهر إلا حيضة ثم ارتفع حيضها طمثها ئل فلا تدري ما رفعها فإنها تتربص تسعة أشهر من يوم طلقها ثم تعتد بعد ذلك بثلاثة أشهر ثم تتزوج إن شاءت وهذه الرواية ضعيفة السند لأن راويها وهو سوة بن كليب لم يرد فيه مدح يعتد به وقد ضعفه ابن الغضائري وما تضمنته من تربص التسعة الأشهر من حين الطلاق----- لا يطابق شيئا من الأقوال--------- في أقصى الحمل لأن مدته محسوبة من آخر وطئ وقع بها لا من حيث الطلاق فلو فرض أنه كان معتزلا لها أزيد من ثلاثة أشهر تجاوزت مدته أقصى الحمل على جميع الأقوال وفي رواية عمار تصبر سنة ثم تعتد بثلاثة أشهر ولا عدة على الصغيرة ولا اليائسة على الأشهر وأيضا فاعتدادها بثلاثة أشهر	1170.0	2645	370	300	300	4224678836395685988	-9200433601679553574	123	Shia000163Vols-ara1	Shia000204Vols-ara1
416	117	146	22	28	318	525	560	107	115	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2646	Shia000204Vols-ara1.ms371	1540	1497	403	96.875	السلام عن رجل عنده امرأة شابة وهي تحيض في كل شهرين أو ثلاثة أشهر حيضة واحده كيف يطلقها زوجها فقال أمر هذه شديد هذه تطلق طلاق السنة تطليقة واحدة على طهر من غير جماع بشهود ثم تترك حتى تحيض ثلاث حيض متى حاضتها فقد انقضت عدتها قلت له فإن انقضت سنة ولم تحض فيها ثلاث حيض قال ي--------تربص بها بعد السنة ثلاثة أشهر ثم انقضت عدتها قلت فإن ماتت أو مات زوجها قال فأيهما مات ورثه صاحبه ما بينه وبين خمسة عشر شهرا وهذه الرواية	السلام عن رجل عنده امرأة شابة وهي تحيض في كل شهرين أو ثلاثة أشهر حيضة واحدة كيف يطلقها زوجها فقال أمر هذه شديد هذه تطلق طلاق السنة تطليقة واحدة على طهر من غير جماع بشهود ثم تترك حتى تحيض ثلاث حيض متى حاضتها فقد انقضت عدتها قلت له فإن م--ضت سنة ولم تحض فيها ثلاث حيض قال فقال ئل تتربص بها بعد السنة ثلاثة أشهر ثم انقضت عدتها قلت فإن ماتت أو مات زوجها قال فأيهما مات ورثه صاحبه ما بينه وبين خمسة عشر شهرا وهذه الرواية	789.0	2646	371	300	300	1894998443944148801	-3288059621860936465	82	Shia000163Vols-ara1	Shia000204Vols-ara1
178	1163	829	220	159	131	1329	1007	253	194	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2648	Shia000204Vols-ara1.ms374	1591	1534	163	91.57303370786516	هارون بن حمزة عن أبي عبد الله عليه السلام في امرأة طلقت وقد طعنت في السن فحاضت حيضة واحدة ثم ارتفع حيضها فقال تعتد بالحيض----------- وشهرين مستقبلين فإنها قد يئست من المحيض ولو -	هارون بن حمزة عن أبي عبد الله عليه السلام في امرأة طلقت وقد طعنت في السن فحاضت حيضة واحدة ثم ارتفع حيضها فقال تعتد بالحيض بالحيضة ئل وشهرين مستقبلين فإنها قد يئست من المحيض وهذه	314.5	2648	374	300	300	-8920848602237451739	-3344247346318241126	31	Shia000163Vols-ara1	Shia000204Vols-ara1
234	1109	1339	207	259	112	1309	1527	246	299	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2650	Shia000204Vols-ara1.ms374	1593	1534	142	60.68376068376068	قوله ولو كانت لا تحيض------------------------ الخ هكذا اتفقت عبارة المصنف وجماعة من الأصحاب ولا وجه للتخصيص بالخمسة و--الستة بل الضابط أنها متى سلم لها ثلاثة أشهر بعد الطلاق لا ترى فيها حيضا اعتدت بالأشهر وقد دل على-------- ذلك رواية	قوله ولو كانت لا تحيض إلا في خمسة أشهر أو ستة الخ -------------------------------------------لا وجه للتخصيص بالخمسة أو الستة بل الضابط أنه- متى سلم لها ثلاثة أشهر بعد الطلاق لم تر- فيها حيضا اعتدت بالأشهر وقد تقدم الكلام في ذلك قوله -	226.5	2650	374	300	300	6524931633288936535	-3344247346318241126	23	Shia000163Vols-ara1	Shia000204Vols-ara1
230	1	592	0	119	105	159	804	35	164	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2654	Shia000204Vols-ara1.ms375	1501	1531	136	59.130434782608695	السلام قال سألته عن الحبلى إذا طلقها زوجها فوضعت سقطا--- تم أو لم يتم أو وضعته مضغة -----------------------------------------------------------------قال كل شئ في وضعت----ه يستبين أنه حمل تم أو لم يتم فقد انقضت عدتها وإن كانت مضغة	السلام---------- عن الحبلى يطل---قها زوجها فتضع- سقطا قد تم أو لم يتم أو وضعته مضغة أتنقضي بذلك ولو طلقها فادعت الحمل تربص بها أقصى الحمل عدتها فيه فقال كل شئ--- وضعته فيه يستبين أنه حمل تم أو لم يتم فقد انقضت عدتها وإن كان- مضغة	213.0	2654	375	300	300	7266234881564034293	8961708003305557122	25	Shia000163Vols-ara1	Shia000204Vols-ara1
255	1310	1	263	0	150	1501	256	300	51	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2654	Shia000204Vols-ara1.ms376	1501	1533	186	72.94117647058823	رواية محمد بن حكيم عن أبي الحسن عليه السلام قال قلت له المرأة الشابة التي تحيض مثلها يطلقها زوجها ويرتفع حيضها--------- كم عدتها قال ثلاثة أشهر قلت فإنها ادعت الحمل------------------------------------------------------- بعد ثلاثة أشهر قال عدتها تسعة أشهر	رواية محمد بن حكيم عن أبي الحسن عليه السلام قال قلت له المرأة الشابة التي تحيض مثلها يطلقها زوجها ويرتفع حيضها طمثها ئل كم عدتها قال ثلاثة أشهر قلت فإنها ادعت الحبل بعد ولو وضعت توأما بانت به على تردد ولا تنكح حتى تضع الآخر ثلاثة أشهر قال عدتها تسعة أشهر	358.0	2654	376	300	300	7266234881564034293	-719689505384969476	34	Shia000163Vols-ara1	Shia000204Vols-ara1
751	1	256	0	51	251	618	765	119	150	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2655	Shia000204Vols-ara1.ms376	1593	1533	317	42.2103861517976	قلت فإنها ادعت الحبل بعد تسعة أشهر قال إنما الحبل تسعة أشهر قلت تت-زوج قال تحتاط ثلاثة أشهر قلت فإنها ادعت الحبل بعد ثلاثة أشهر قال لا ريبة عليها تتزوج إن شاءت مع أنه قد تقدم-------------------------------------------------------------------------------------------------------------- أنها إذا ارتابت بالحمل تعتد بثلاثة أشهر بعد التسعة فمع دعواها الحبل أولى والقول بوجوب تربصها سنة للشيخ في النهاية ووافقه عليه العلامة في القواعد والمختلف مع أنهما لا يقولان بأن أقصى الحمل سنة إلا هنا والمستند صحيحة عبد الرحم-ن بن الحجاج قال سمعت أبا إبراهيم عليه السلام يقول إذا طلق الرجل امرأته فادعت----- حبلا--- انتظر---- تسعة أشهر فإن ولدت وإلا اعتدت -ثلاثة أشهر ثم قد بانت---- وهذه الرواية تدل على- وجوب التربص سنة كما سبق في المسترابة لا على أن---- أقصى الحمل	قلت فإنها ادعت الحبل بعد تسعة أشهر قال إنما الحبل تسعة أشهر قلت فتتزوج قال تحتاط ---------------------------------------------------------------------------------------------بثلاثة أشهر وهذه الرواية ضعيفة السند باشتمالها على عدة من الواقفة وبأن راويها وهو محمد بن حكيم غير موثق والأصح أنها -مع ادعا--ء الحمل يجب علي---------------------------------------------------ها التربص-- سنة ل-------------ما روا-------ه الكليني في الصحيح عن-------------------------------------------------------------------- عبد الرحمان بن الحجاج قال سمعت أبا إبراهيم عليه السلام يقول إذا طلق الرجل امرأته فادعت حملا حبلا ئل انتظر بها تسعة أشهر فإن ولدت وإلا اعتدت بثلاثة أشهر ثم قد بانت منه وهذه الرواية صريحة في وجوب التربص سنة لكنها لا تدل صريحا -----على أن ذلك أقصى الحمل	372.0	2655	376	300	300	1249354594708952730	-719689505384969476	49	Shia000163Vols-ara1	Shia000204Vols-ara1
195	7	930	1	182	149	201	1121	42	222	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2656	Shia000204Vols-ara1.ms376	1613	1533	188	96.41025641025641	عبد الرحم-ن بن أبي عبد الله عن أبي عبد الله عليه السلام قال سألته عن رجل طلق امرأته وهي حبلى وكان ما في بطنها اثنان فوضعت واحدا وبقي واحد قال تبين بالأول ولا تحل للأزواج حتى تضع ما في بطنها ولأن	عبد الرحمان بن أبي عبد الله عن أبي عبد الله عليه السلام قال سألته عن رجل طلق امرأته وهي حبلى وكان--- في بطنها اثنان فوضعت واحدا وبقي واحد قال تبين بالأول ولا تحل للأزواج حتى تضع ما في بطنها ولو -	361.0	2656	376	300	300	-7942077151708038510	-719689505384969476	38	Shia000163Vols-ara1	Shia000204Vols-ara1
1484	75	1	13	0	344	1043	1026	198	198	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2657	Shia000204Vols-ara1.ms377	1576	1578	440	29.649595687331537	ثم مات في العدة استأنفت عدة الوفاة ولو كان بائنا اقتصرت على إتمام عدة الطلاق قوله ولو طلق الحائل الخ الوجه في ذلك أن المطلقة بائنا صارت بمنزلة -------------------------------------------------------------------------------------الأجنبية وأما الرجعية فهي بمنزلة الزوجة ومن ثم يبقى التوارث بينهما ويقع عليها الظهار والايلاء وغيرهما من أحكام الزوجة فإذا مات المطلق استأنفت لموته عدة الوفاة ولا تبني على ما مضى من عدة الطلاق وقد روي ذلك في أخبار كثيرة- منها حسنة جميل بن دراج عن بعض أصحابنا عن أحدهما عليهما السلام في رجل طلق امرأته طلاقا يملك الرجعة ثم مات عنها قال تعتد بأبعد الأجلين أربعة أشهر وعشرا وروى هشام بن سالم عن أبي عبد الله عليه السلام في رجل كانت تحته امرأة فطلقها ثم مات عنها قبل أن تنقضي عدتها قال تعت------د أبعد--- الأجلين عدة المتوفى عنها زوجها وغيرهما من الأخبار الكثيرة ولا إ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------شكال في- ذلك على تقدير زيادة عدة الوفاة على عدة الطلاق كما هو الغالب أما لو انعكس كعدة المسترابة ففي الاجتزاء فيها بعدة الوفاة ------وهي أبعد الأجلين من أربعة أشهر وعشرة ومن مدة يعلم فيها انتفاء الحمل أو وجوب إكمال عدة المطلقة بثلاثة أشهر بعد التسعة أ--شهر أو السنة أو وجوب أربعة	ثم مات استأ---------نفت عدة الوفاة-------------------------------------------------------------- الخ الوجه في ذلك أن المطلقة رجعية بحكم الزوجة فيثبت لها ما يثبت للزوجة من الأحكام ومن أحكامها أنها تعتد للوفاة بخلاف البائن فإنها كالأجنبية---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- وقد ورد بالحكم الأول روايات منها ما رواه الكليني عن----------------------------------------------------------------------------------------------------------------------------------- هشام بن سالم عن أبي عبد الله عليه السلام في رجل كانت تحته امرأة فطلقها ثم مات----- قبل أن تنقضي عدتها قال تعتد بأبعد أبعد ئل الأجلين عدة المتوفى-------------------------------------------- عنها زوجها ويدل على أن البائن يقتصر على إتمام عدة الطلاق الأصل السالم من المعارض لكن روى الكليني عن علي بن إبراهيم عن بعض أصحابنا في الخامس في عدة الوفاة تعتد الحرة بأربعة أشهر وعشرة أيام خ إذا كانت حائلا صغيرة كانت أو كبيرة دخل بها أو لم يدخل المطلقة البائنة إذا توفى عنها زوجها وهي في عدتها قال تعتد بأبعد الأجلين وضعف هذه الرواية يمنع من العمل بها وأعلم أن الحكم باستئناف عدة الوفاة إذا كان الطلاق رجعيا لا اشكال فيه إذا -----------زادت عدة الوفاة ع-ن عدة الطلاق كما هو الغالب أما لو انعكس كعدة المسترابة ففي الاجتزاء فيها بعدة الوفاة أو اعتبار أبعد الأجلين من أربعة أشهر وعشرا ومن مدة يعلم فيها انتفاء الحمل أو وجوب إكمال عدة المطلقة وهي------------ التسعة الأشهر أو السنة أو وجوب أربعة	452.0	2657	377	300	300	4305460141072188653	8761840874596571858	76	Shia000163Vols-ara1	Shia000204Vols-ara1
162	1	351	0	66	129	162	512	31	97	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2667	Shia000204Vols-ara1.ms379	1675	1604	160	98.76543209876543	عليه السلام قال سألته عن المتوفى عنها زوجها -قال لا تكتحل للزينة ولا تطيب ولا تلبس ثوبا مصبوغا ولا تبيت عن بيتها وتقضي الحقوق وتمتشط بغسلة وتحج وإن كانت في عدتها	عليه السلام قال سألته عن المتوفى عنها زوجها فقال لا تكتحل للزينة ولا تطيب ولا تلبس ثوبا مصبوغا ولا تبيت عن بيتها وتقضي الحقوق وتمتشط بغسلة و-حج وإن كانت في عدتها	310.0	2667	379	300	300	86153385677392267	-4507995115740487737	29	Shia000163Vols-ara1	Shia000204Vols-ara1
